Age (Months),Sex,Height (cm),Nutritional_Status
0,Female,44.29488053,stunted
0,Female,49.95577447,normal
0,Female,48.07172044,normal
0,Female,40.49101579,severely stunted
0,Female,43.70123773,stunted
0,Female,52.45792894,normal
0,Female,48.41617453,normal
0,Female,55.19911399,Tall
0,Female,42.58899112,severely stunted
0,Female,47.58094068,normal
0,Female,45.83986687,normal
0,Female,52.36357096,normal
0,Female,46.25046271,normal
0,Female,43.88193252,stunted
0,Female,56.16448396,Tall
0,Female,56.5466714,Tall
0,Female,58.04166821,Tall
0,Female,55.95502774,Tall
0,Female,59.26378217,Tall
0,Female,55.2752841,Tall
0,Female,54.734196,Tall
0,Female,52.25631226,normal
0,Female,40.10155346,severely stunted
0,Female,43.28383504,severely stunted
0,Female,57.95207003,Tall
0,Female,47.04994003,normal
0,Female,52.56084949,normal
0,Female,50.58725941,normal
0,Female,44.26098207,stunted
0,Female,54.60614952,normal
0,Female,50.05627434,normal
0,Female,45.91016866,normal
0,Female,57.64441873,Tall
0,Female,42.78786142,severely stunted
0,Female,41.16147189,severely stunted
0,Female,43.71005644,stunted
0,Female,55.41840837,Tall
0,Female,41.31397554,severely stunted
0,Female,50.14156915,normal
0,Female,41.07444217,severely stunted
0,Female,50.9855615,normal
0,Female,41.77730871,severely stunted
0,Female,49.57797571,normal
0,Female,48.90598971,normal
0,Female,59.63101269,Tall
0,Female,53.01114281,normal
0,Female,56.43591979,Tall
0,Female,52.38964498,normal
0,Female,52.93655835,normal
0,Female,58.63746207,Tall
0,Female,55.48486743,Tall
0,Female,59.09665094,Tall
0,Female,49.55721084,normal
0,Female,44.25475971,stunted
0,Female,54.71679194,Tall
0,Female,48.38902679,normal
0,Female,48.29745608,normal
0,Female,48.19137461,normal
0,Female,47.14478239,normal
0,Female,57.0987683,Tall
0,Female,42.49501626,severely stunted
0,Female,40.61695542,severely stunted
0,Female,50.35601134,normal
0,Female,53.97589403,normal
0,Female,54.80936153,Tall
0,Female,48.1396545,normal
0,Female,57.96710317,Tall
1,Female,48.84842202,stunted
1,Female,45.57131983,severely stunted
1,Female,57.83919933,normal
1,Female,61.4239221,Tall
1,Female,44.46851747,severely stunted
1,Female,50.55208898,normal
1,Female,50.41495674,normal
1,Female,68.57984009,Tall
1,Female,54.33239414,normal
1,Female,46.63225723,severely stunted
1,Female,50.45651902,normal
1,Female,62.88881347,Tall
1,Female,60.75663836,Tall
1,Female,69.31928229,Tall
1,Female,61.31140538,Tall
1,Female,50.14885727,normal
1,Female,67.12270418,Tall
1,Female,52.90848009,normal
1,Female,43.7770115,severely stunted
1,Female,67.21708564,Tall
1,Female,56.40235709,normal
1,Female,54.77539502,normal
1,Female,65.18225837,Tall
1,Female,64.76312777,Tall
1,Female,60.56036236,Tall
1,Female,65.53110052,Tall
1,Female,49.22320312,stunted
1,Female,49.18560013,stunted
1,Female,48.98303864,stunted
1,Female,49.64510529,stunted
1,Female,47.37786096,severely stunted
1,Female,46.91552712,severely stunted
1,Female,48.25891308,stunted
1,Female,57.79092123,normal
1,Female,59.79825097,Tall
1,Female,65.17574737,Tall
1,Female,69.32960513,Tall
1,Female,45.68026644,severely stunted
1,Female,52.68649063,normal
1,Female,53.52785708,normal
1,Female,43.59506552,severely stunted
1,Female,52.11363538,normal
1,Female,47.70778741,severely stunted
1,Female,59.40839897,normal
1,Female,69.00880695,Tall
1,Female,52.82536818,normal
1,Female,52.51474432,normal
1,Female,63.71575835,Tall
1,Female,67.10528081,Tall
1,Female,50.36590248,normal
1,Female,51.19938129,normal
1,Female,43.41818518,severely stunted
1,Female,57.04735267,normal
1,Female,57.47716905,normal
1,Female,69.70062457,Tall
1,Female,58.60351186,normal
1,Female,50.23927554,normal
1,Female,59.31078342,normal
1,Female,51.90834877,normal
1,Female,54.32507173,normal
1,Female,56.45278039,normal
1,Female,49.34394686,stunted
1,Female,57.68183681,normal
1,Female,61.28580864,Tall
1,Female,62.79559791,Tall
1,Female,59.78829048,Tall
1,Female,59.90650716,Tall
1,Female,69.10664522,Tall
1,Female,60.47236384,Tall
1,Female,47.71242482,severely stunted
1,Female,53.64986378,normal
1,Female,45.93013209,severely stunted
1,Female,53.10130015,normal
1,Female,57.25464235,normal
1,Female,65.81001112,Tall
1,Female,65.40703152,Tall
1,Female,49.10924851,stunted
1,Female,62.13043187,Tall
1,Female,45.29524463,severely stunted
1,Female,56.86451966,normal
1,Female,50.73797852,normal
1,Female,63.43456503,Tall
1,Female,52.92689451,normal
1,Female,60.43426699,Tall
1,Female,67.10953675,Tall
1,Female,46.07880914,severely stunted
1,Female,51.47197218,normal
1,Female,58.92006604,normal
1,Female,57.86718301,normal
1,Female,55.21020179,normal
1,Female,59.73280932,Tall
1,Female,52.28985201,normal
1,Female,48.0255467,stunted
1,Female,56.61095299,normal
1,Female,47.26601872,severely stunted
1,Female,54.29925166,normal
1,Female,48.89646862,stunted
1,Female,56.22863176,normal
1,Female,53.99511516,normal
1,Female,65.80819578,Tall
1,Female,67.5172092,Tall
1,Female,50.0854937,normal
1,Female,53.48079406,normal
1,Female,53.33166052,normal
1,Female,48.57545277,stunted
1,Female,63.71810579,Tall
1,Female,47.64734477,severely stunted
1,Female,64.17866837,Tall
1,Female,44.84440574,severely stunted
1,Female,55.30506598,normal
1,Female,45.51373964,severely stunted
1,Female,57.50317641,normal
1,Female,66.42679055,Tall
1,Female,50.54671672,normal
1,Female,60.87172826,Tall
1,Female,67.45536431,Tall
1,Female,69.82714117,Tall
1,Female,49.58106209,stunted
1,Female,43.69188113,severely stunted
1,Female,69.47615572,Tall
1,Female,45.70315098,severely stunted
1,Female,52.32377566,normal
1,Female,57.85739955,normal
1,Female,69.83102898,Tall
1,Female,43.69739185,severely stunted
1,Female,53.88691773,normal
1,Female,67.58111935,Tall
1,Female,46.62951249,severely stunted
1,Female,64.4643201,Tall
1,Female,66.05475653,Tall
1,Female,69.90276996,Tall
1,Female,59.67349456,Tall
1,Female,44.70143908,severely stunted
1,Female,45.11606044,severely stunted
1,Female,67.66677122,Tall
1,Female,56.87771073,normal
1,Female,61.80658821,Tall
1,Female,68.4894155,Tall
1,Female,64.50429322,Tall
1,Female,46.23122144,severely stunted
1,Female,46.60062578,severely stunted
1,Female,51.64555287,normal
1,Female,58.09695999,normal
1,Female,52.38015398,normal
1,Female,53.81907413,normal
1,Female,59.449478,normal
1,Female,57.38449195,normal
1,Female,60.37328773,Tall
1,Female,55.42790723,normal
1,Female,47.32573287,severely stunted
1,Female,43.24922521,severely stunted
1,Female,49.98873949,normal
1,Female,56.49765093,normal
1,Female,69.71559235,Tall
1,Female,45.69582783,severely stunted
1,Female,57.79118219,normal
1,Female,59.82194949,Tall
1,Female,57.87602483,normal
1,Female,62.36024282,Tall
1,Female,52.36476971,normal
1,Female,58.1647268,normal
1,Female,63.80598324,Tall
1,Female,48.25141971,stunted
1,Female,67.8245095,Tall
1,Female,61.057336,Tall
1,Female,66.62811419,Tall
1,Female,63.0752935,Tall
1,Female,54.65040737,normal
1,Female,58.69367869,normal
1,Female,47.38145612,severely stunted
1,Female,61.89213274,Tall
1,Female,52.38185984,normal
1,Female,52.88666094,normal
1,Female,63.1134109,Tall
1,Female,53.48582111,normal
1,Female,43.90426386,severely stunted
1,Female,61.68227577,Tall
1,Female,69.10849617,Tall
1,Female,68.8970398,Tall
1,Female,64.82991186,Tall
1,Female,62.75288014,Tall
1,Female,65.49610355,Tall
1,Female,55.1435601,normal
1,Female,56.86787692,normal
1,Female,55.31499377,normal
1,Female,57.99616131,normal
1,Female,65.29999217,Tall
1,Female,46.53483661,severely stunted
1,Female,45.68692496,severely stunted
1,Female,55.4939186,normal
1,Female,46.08336132,severely stunted
1,Female,69.71540205,Tall
1,Female,47.667227,severely stunted
1,Female,47.70785016,severely stunted
1,Female,61.13386972,Tall
1,Female,63.99428076,Tall
1,Female,61.31293289,Tall
1,Female,52.28408845,normal
1,Female,61.77109169,Tall
1,Female,58.18433045,normal
1,Female,47.06716053,severely stunted
1,Female,49.01714058,stunted
1,Female,44.23948318,severely stunted
1,Female,65.86426949,Tall
1,Female,63.9199086,Tall
1,Female,64.45208499,Tall
1,Female,57.93051365,normal
1,Female,67.10110564,Tall
1,Female,53.35403186,normal
1,Female,66.14170336,Tall
1,Female,47.22303616,severely stunted
1,Female,60.6432795,Tall
1,Female,57.46282074,normal
1,Female,63.31587415,Tall
1,Female,59.31664963,normal
1,Female,69.47348736,Tall
1,Female,55.46082568,normal
1,Female,44.27219581,severely stunted
1,Female,61.85026546,Tall
1,Female,52.27151436,normal
1,Female,62.43301893,Tall
1,Female,43.38172108,severely stunted
1,Female,43.79033514,severely stunted
1,Female,50.6534445,normal
1,Female,55.85595672,normal
1,Female,46.06339127,severely stunted
1,Female,67.39608907,Tall
1,Female,67.90538033,Tall
1,Female,62.579191,Tall
1,Female,56.83634647,normal
1,Female,60.43123846,Tall
1,Female,56.96568988,normal
1,Female,65.16238376,Tall
1,Female,60.32734335,Tall
1,Female,50.88697319,normal
1,Female,50.60200044,normal
1,Female,48.43787527,stunted
1,Female,48.51572877,stunted
1,Female,51.38365366,normal
1,Female,45.2629629,severely stunted
1,Female,51.95288489,normal
1,Female,47.85001369,stunted
1,Female,43.63415918,severely stunted
1,Female,43.03807196,severely stunted
1,Female,66.34904342,Tall
1,Female,54.82916963,normal
1,Female,60.60165158,Tall
1,Female,65.86398808,Tall
1,Female,66.76284871,Tall
1,Female,68.88648438,Tall
1,Female,46.23038151,severely stunted
1,Female,64.81650912,Tall
1,Female,58.60611075,normal
1,Female,52.49974367,normal
1,Female,45.79878404,severely stunted
1,Female,67.97392532,Tall
1,Female,63.60227513,Tall
1,Female,49.42611072,stunted
1,Female,53.78836367,normal
1,Female,57.52075451,normal
1,Female,59.40265534,normal
1,Female,49.39555836,stunted
1,Female,63.56465911,Tall
1,Female,64.54538614,Tall
1,Female,45.72124645,severely stunted
1,Female,67.48283663,Tall
1,Female,57.7584752,normal
1,Female,58.58189963,normal
1,Female,69.59283813,Tall
1,Female,49.72094874,stunted
1,Female,46.44221462,severely stunted
1,Female,47.94751403,stunted
1,Female,68.58805031,Tall
1,Female,55.74819667,normal
1,Female,44.08582263,severely stunted
1,Female,54.56199847,normal
1,Female,44.74383656,severely stunted
1,Female,69.98115363,Tall
1,Female,52.60660638,normal
1,Female,52.61070393,normal
1,Female,43.61965903,severely stunted
1,Female,61.584528,Tall
1,Female,48.14263372,stunted
1,Female,69.93397965,Tall
1,Female,66.72332348,Tall
1,Female,53.46674702,normal
1,Female,64.58357969,Tall
1,Female,61.03001783,Tall
1,Female,52.56284324,normal
1,Female,57.08506346,normal
1,Female,43.27577356,severely stunted
1,Female,56.09796884,normal
1,Female,54.35430385,normal
1,Female,61.73980654,Tall
1,Female,59.17934748,normal
1,Female,49.01835961,stunted
1,Female,57.01020884,normal
1,Female,64.96388721,Tall
1,Female,49.07093027,stunted
1,Female,50.68225993,normal
1,Female,65.67758805,Tall
1,Female,57.4729753,normal
1,Female,44.34257692,severely stunted
1,Female,53.55797335,normal
1,Female,64.04176798,Tall
1,Female,43.69980163,severely stunted
1,Female,65.02373823,Tall
1,Female,58.488725,normal
1,Female,59.13189935,normal
1,Female,46.4236123,severely stunted
1,Female,57.18533099,normal
1,Female,66.18736069,Tall
1,Female,63.781462929999996,Tall
1,Female,60.73711646,Tall
1,Female,49.57120567,stunted
1,Female,45.13182602,severely stunted
1,Female,58.18292166,normal
1,Female,65.35759454,Tall
1,Female,65.37810747,Tall
1,Female,52.67486547,normal
1,Female,45.49444096,severely stunted
1,Female,66.94849266,Tall
1,Female,59.75160415,Tall
1,Female,53.86147382,normal
1,Female,50.02599087,normal
1,Female,60.4650059,Tall
1,Female,67.51219762,Tall
1,Female,43.95103436,severely stunted
1,Female,52.96970356,normal
1,Female,50.8707763,normal
1,Female,50.5031756,normal
1,Female,46.39641983,severely stunted
1,Female,64.40257909,Tall
1,Female,68.53539224,Tall
1,Female,46.32354805,severely stunted
1,Female,66.5332914,Tall
1,Female,59.36082842,normal
1,Female,60.58821467,Tall
1,Female,43.25105789,severely stunted
1,Female,57.07768878,normal
1,Female,55.34240319,normal
1,Female,63.70160334,Tall
1,Female,54.52750636,normal
1,Female,46.88701507,severely stunted
1,Female,52.74399043,normal
1,Female,55.37030596,normal
1,Female,49.68975189,stunted
1,Female,53.07428375,normal
1,Female,60.93297931,Tall
1,Female,64.56791331,Tall
1,Female,55.65738903,normal
1,Female,44.33134952,severely stunted
1,Female,43.2168902,severely stunted
1,Female,45.64394351,severely stunted
1,Female,55.54256298,normal
1,Female,56.95165428,normal
1,Female,53.64831448,normal
1,Female,43.86112796,severely stunted
1,Female,51.95403829,normal
1,Female,51.25481797,normal
1,Female,55.42046341,normal
1,Female,52.83228188,normal
1,Female,56.02829448,normal
1,Female,44.24769489,severely stunted
1,Female,54.9681278,normal
1,Female,54.44478018,normal
1,Female,64.92488718,Tall
1,Female,52.82195999,normal
1,Female,44.34398033,severely stunted
1,Female,60.84331125,Tall
1,Female,50.45689429,normal
1,Female,57.48349293,normal
1,Female,44.60884084,severely stunted
1,Female,52.81501368,normal
1,Female,63.94336776,Tall
1,Female,50.02717068,normal
1,Female,50.78007708,normal
1,Female,43.16895865,severely stunted
1,Female,52.6066854,normal
1,Female,53.4455595,normal
1,Female,59.04612154,normal
1,Female,43.29513167,severely stunted
1,Female,46.06654776,severely stunted
1,Female,60.75502123,Tall
1,Female,55.5286126,normal
1,Female,50.61405704,normal
1,Female,64.421347,Tall
1,Female,58.22164315,normal
1,Female,60.67719952,Tall
1,Female,48.53772604,stunted
1,Female,52.68930827,normal
1,Female,47.40457984,severely stunted
1,Female,58.67416837,normal
1,Female,69.25345934,Tall
1,Female,49.70541241,stunted
1,Female,45.07141699,severely stunted
1,Female,44.50091801,severely stunted
1,Female,61.61965488,Tall
1,Female,63.9243501,Tall
1,Female,68.82537844,Tall
1,Female,49.53442686,stunted
1,Female,57.92649914,normal
1,Female,60.82851836,Tall
1,Female,66.3942382,Tall
1,Female,47.24192231,severely stunted
1,Female,46.36362982,severely stunted
1,Female,63.04607667,Tall
1,Female,56.83107557,normal
1,Female,44.09986941,severely stunted
1,Female,55.73528168,normal
1,Female,52.93911466,normal
1,Female,65.07937797,Tall
1,Female,61.19514053,Tall
1,Female,47.4243172,severely stunted
1,Female,45.74232468,severely stunted
1,Female,50.94070554,normal
1,Female,67.03527556,Tall
1,Female,66.13671765,Tall
1,Female,63.59396806,Tall
1,Female,43.57004142,severely stunted
1,Female,44.90547306,severely stunted
1,Female,54.66260541,normal
1,Female,53.32419489,normal
1,Female,49.12975802,stunted
1,Female,50.89771104,normal
1,Female,67.76646065,Tall
1,Female,53.1473809,normal
1,Female,64.56288671,Tall
1,Female,46.41013098,severely stunted
1,Female,58.3772741,normal
1,Female,56.7604139,normal
1,Female,50.8002031,normal
1,Female,46.96326944,severely stunted
1,Female,43.43109388,severely stunted
1,Female,43.95295379,severely stunted
1,Female,68.63270058,Tall
1,Female,52.93740747,normal
1,Female,44.69456319,severely stunted
1,Female,48.37340677,stunted
1,Female,51.04217085,normal
1,Female,55.63260203,normal
1,Female,58.67052401,normal
1,Female,53.15513826,normal
1,Female,68.18380527,Tall
1,Female,59.63801861,Tall
1,Female,65.75835762,Tall
1,Female,55.45579377,normal
1,Female,63.71605898,Tall
1,Female,52.82638889,normal
1,Female,60.15479088,Tall
1,Female,48.38160866,stunted
1,Female,69.15397662,Tall
1,Female,50.70245828,normal
1,Female,44.5465788,severely stunted
1,Female,52.01185088,normal
1,Female,63.96877545,Tall
1,Female,49.47540226,stunted
1,Female,55.04313261,normal
1,Female,47.46621761,severely stunted
1,Female,45.76219756,severely stunted
1,Female,60.27465042,Tall
1,Female,66.40119266,Tall
1,Female,53.33521197,normal
1,Female,60.86234072,Tall
1,Female,62.10737439,Tall
1,Female,64.25228755,Tall
1,Female,47.74964465,severely stunted
1,Female,48.86270051,stunted
1,Female,59.64207241,Tall
1,Female,63.76783898,Tall
1,Female,46.01917824,severely stunted
1,Female,48.6608409,stunted
1,Female,67.29233817,Tall
1,Female,51.06643642,normal
1,Female,54.95907044,normal
1,Female,46.71837886,severely stunted
1,Female,64.92439945,Tall
1,Female,53.77530194,normal
1,Female,62.56849774,Tall
1,Female,58.96485235,normal
1,Female,68.9894051,Tall
1,Female,46.40252582,severely stunted
1,Female,63.47154375,Tall
1,Female,61.81164297,Tall
1,Female,53.3246835,normal
1,Female,46.35322413,severely stunted
1,Female,59.28932883,normal
1,Female,54.99564907,normal
1,Female,65.29406064,Tall
1,Female,63.7002916,Tall
1,Female,50.83698245,normal
1,Female,54.36669264,normal
1,Female,67.50449457,Tall
1,Female,69.08323807,Tall
1,Female,45.68481783,severely stunted
1,Female,43.75311431,severely stunted
1,Female,52.99175213,normal
1,Female,56.11422947,normal
1,Female,64.88386149,Tall
1,Female,54.10615283,normal
1,Female,62.25625804,Tall
1,Female,68.60517149,Tall
1,Female,53.35886567,normal
1,Female,46.12745324,severely stunted
1,Female,67.9651179,Tall
1,Female,65.68204842,Tall
1,Female,65.3344068,Tall
1,Female,43.79040508,severely stunted
1,Female,52.05060969,normal
1,Female,46.25716142,severely stunted
1,Female,51.93676594,normal
1,Female,68.13706267,Tall
1,Female,61.21214087,Tall
1,Female,64.84083326,Tall
1,Female,63.04506448,Tall
1,Female,64.06493673,Tall
1,Female,67.64300112,Tall
1,Female,62.51034354,Tall
1,Female,62.65363273,Tall
1,Female,48.76541827,stunted
1,Female,59.99669878,Tall
1,Female,66.42055215,Tall
1,Female,57.1799586,normal
1,Female,66.14984113,Tall
1,Female,53.24694552,normal
1,Female,66.39653786,Tall
1,Female,62.077802,Tall
1,Female,69.06819915,Tall
1,Female,51.79260972,normal
1,Female,54.29132053,normal
1,Female,53.21859975,normal
1,Female,44.62150732,severely stunted
1,Female,60.63932529,Tall
1,Female,63.96712826,Tall
1,Female,57.58007107,normal
1,Female,63.14137254,Tall
